17.1,0.00749688,0.00345109,0.0349854,0.00735125
17.2,0.0058309,0.00304613,0.0316535,0.00700449
17.3,0.00458142,0.0027018,0.028738,0.00668416
17.4,0.00374844,0.00244489,0.0229071,0.00598554
17.5,0.00166597,0.00163163,0.0191587,0.00548444
17.6,0.00166597,0.00163163,0.0174927,0.00524502
17.7,0.00166597,0.00163163,0.0149938,0.00486211
17.8,0,0,0.0108288,0.00414073
17.9,0,0,0.00832986,0.00363624
18,0,0,0.0058309,0.00304613
18.1,0,0,0.00499792,0.00282135
18.2,0,0,0.00374844,0.00244489
18.3,0,0,0.00291545,0.0021571
18.4,0,0,0.00208247,0.00182384
18.5,0,0,0.00166597,0.00163163
18.6,0,0,0.00124948,0.00141333
18.7,0,0,0.000832986,0.00115422
18.8,0,0,0.000832986,0.00115422
18.9,0,0,0.000832986,0.00115422
19,0,0,0.000416493,0.000816327
19.1,0,0,0.000416493,0.000816327
19.2,0,0,0.000416493,0.000816327
19.3,0,0,0.000416493,0.000816327
19.4,0,0,0.000416493,0.000816327
19.5,0,0,0,0
19.6,0,0,0,0
19.7,0,0,0,0
19.8,0,0,0,0
19.9,0,0,0,0
